Product,Total Sale,Date, Region
vermilion morsel,2385.2200000000003,2021-01-24,south
vermilion morsel,2280.4300000000003,2021-01-24,east
vermilion morsel,2270.4500000000003,2021-01-24,west
lapis morsel,801.97,2021-01-24,north
lapis morsel,905.45,2021-01-24,south
lapis morsel,883.56,2021-01-24,east
lapis morsel,933.31,2021-01-24,west
pink morsel,2210.0,2021-01-25,north
pink morsel,2145.0,2021-01-25,south
pink morsel,2200.0,2021-01-25,east
pink morsel,2160.0,2021-01-25,west
gold morsel,4345.650000000001,2021-01-25,north
gold morsel,4775.22,2021-01-25,south
gold morsel,4415.58,2021-01-25,east
gold morsel,4795.2,2021-01-25,west
magenta morsel,1010.0,2021-01-25,north
magenta morsel,1075.0,2021-01-25,south
magenta morsel,1132.5,2021-01-25,east
magenta morsel,1117.5,2021-01-25,west
chartreuse morsel,1227.0,2021-01-25,north
chartreuse morsel,1461.0,2021-01-25,south
chartreuse morsel,1371.0,2021-01-25,east
chartreuse morsel,1473.0,2021-01-25,west
periwinkle morsel,530.0,2021-01-25,north
periwinkle morsel,603.75,2021-01-25,south
periwinkle morsel,527.5,2021-01-25,east
periwinkle morsel,540.0,2021-01-25,west
vermilion morsel,2480.03,2021-01-25,north
vermilion morsel,2200.59,2021-01-25,south
vermilion morsel,2005.98,2021-01-25,east
vermilion morsel,2085.82,2021-01-25,west
lapis morsel,989.03,2021-01-25,north
lapis morsel,965.15,2021-01-25,south
lapis morsel,993.01,2021-01-25,east
lapis morsel,891.52,2021-01-25,west
pink morsel,2050.0,2021-01-26,north
pink morsel,2280.0,2021-01-26,south
pink morsel,2165.0,2021-01-26,east
pink morsel,2345.0,2021-01-26,west
gold morsel,4325.67,2021-01-26,north
gold morsel,4245.75,2021-01-26,south
gold morsel,4025.9700000000003,2021-01-26,east
gold morsel,4435.56,2021-01-26,west
magenta morsel,1155.0,2021-01-26,north
magenta morsel,1235.0,2021-01-26,south
magenta morsel,1177.5,2021-01-26,east
magenta morsel,1177.5,2021-01-26,west
chartreuse morsel,1467.0,2021-01-26,north
chartreuse morsel,1452.0,2021-01-26,south
chartreuse morsel,1287.0,2021-01-26,east
chartreuse morsel,1458.0,2021-01-26,west
periwinkle morsel,528.75,2021-01-26,north
periwinkle morsel,573.75,2021-01-26,south
periwinkle morsel,571.25,2021-01-26,east
periwinkle morsel,598.75,2021-01-26,west
vermilion morsel,2100.79,2021-01-26,north
vermilion morsel,2340.31,2021-01-26,south
vermilion morsel,2380.23,2021-01-26,east
vermilion morsel,2285.42,2021-01-26,west
lapis morsel,851.72,2021-01-26,north
lapis morsel,897.49,2021-01-26,south
lapis morsel,921.37,2021-01-26,east
lapis morsel,905.45,2021-01-26,west
pink morsel,2000.0,2021-01-27,north
pink morsel,2010.0,2021-01-27,south
pink morsel,2060.0,2021-01-27,east
pink morsel,2020.0,2021-01-27,west
gold morsel,4945.05,2021-01-27,north
gold morsel,4335.66,2021-01-27,south
gold morsel,4425.57,2021-01-27,east
gold morsel,4595.400000000001,2021-01-27,west
magenta morsel,1005.0,2021-01-27,north
magenta morsel,1197.5,2021-01-27,south
magenta morsel,1200.0,2021-01-27,east
magenta morsel,1117.5,2021-01-27,west
chartreuse morsel,1251.0,2021-01-27,north
chartreuse morsel,1470.0,2021-01-27,south
chartreuse morsel,1269.0,2021-01-27,east
chartreuse morsel,1425.0,2021-01-27,west
periwinkle morsel,602.5,2021-01-27,north
periwinkle morsel,621.25,2021-01-27,south
periwinkle morsel,525.0,2021-01-27,east
periwinkle morsel,513.75,2021-01-27,west
vermilion morsel,2120.75,2021-01-27,north
vermilion morsel,2145.7000000000003,2021-01-27,south
vermilion morsel,2115.76,2021-01-27,east
vermilion morsel,2105.78,2021-01-27,west
lapis morsel,819.88,2021-01-27,north
lapis morsel,821.87,2021-01-27,south
lapis morsel,863.66,2021-01-27,east
lapis morsel,963.16,2021-01-27,west
pink morsel,2140.0,2021-01-28,north
pink morsel,2310.0,2021-01-28,south
pink morsel,2285.0,2021-01-28,east
pink morsel,2005.0,2021-01-28,west
gold morsel,4045.9500000000003,2021-01-28,north
gold morsel,4645.35,2021-01-28,south
gold morsel,4015.98,2021-01-28,east
gold morsel,4715.28,2021-01-28,west
magenta morsel,1182.5,2021-01-28,north
magenta morsel,1037.5,2021-01-28,south
magenta morsel,1022.5,2021-01-28,east
magenta morsel,1135.0,2021-01-28,west
chartreuse morsel,1302.0,2021-01-28,north
chartreuse morsel,1368.0,2021-01-28,south
chartreuse morsel,1242.0,2021-01-28,east
chartreuse morsel,1314.0,2021-01-28,west
periwinkle morsel,516.25,2021-01-28,north
periwinkle morsel,558.75,2021-01-28,south
periwinkle morsel,595.0,2021-01-28,east
periwinkle morsel,601.25,2021-01-28,west
vermilion morsel,2165.6600000000003,2021-01-28,north
vermilion morsel,2200.59,2021-01-28,south
vermilion morsel,2065.86,2021-01-28,east
vermilion morsel,2110.77,2021-01-28,west
lapis morsel,919.38,2021-01-28,north
lapis morsel,917.39,2021-01-28,south
lapis morsel,985.05,2021-01-28,east
lapis morsel,933.31,2021-01-28,west
pink morsel,2295.0,2021-01-29,north
pink morsel,2195.0,2021-01-29,south
pink morsel,2465.0,2021-01-29,east
pink morsel,2095.0,2021-01-29,west
gold morsel,4925.07,2021-01-29,north
gold morsel,4855.14,2021-01-29,south
gold morsel,4085.9100000000003,2021-01-29,east
gold morsel,4845.150000000001,2021-01-29,west
magenta morsel,1175.0,2021-01-29,north
magenta morsel,1195.0,2021-01-29,south
magenta morsel,1070.0,2021-01-29,east
magenta morsel,1157.5,2021-01-29,west
chartreuse morsel,1320.0,2021-01-29,north
chartreuse morsel,1266.0,2021-01-29,south
chartreuse morsel,1380.0,2021-01-29,east
chartreuse morsel,1200.0,2021-01-29,west
periwinkle morsel,538.75,2021-01-29,north
periwinkle morsel,582.5,2021-01-29,south
periwinkle morsel,595.0,2021-01-29,east
periwinkle morsel,502.5,2021-01-29,west
vermilion morsel,2270.4500000000003,2021-01-29,north
vermilion morsel,2405.1800000000003,2021-01-29,south
vermilion morsel,2020.95,2021-01-29,east
vermilion morsel,2465.06,2021-01-29,west
lapis morsel,841.77,2021-01-29,north
lapis morsel,825.85,2021-01-29,south
lapis morsel,873.61,2021-01-29,east
lapis morsel,869.63,2021-01-29,west
pink morsel,2400.0,2021-01-30,north
pink morsel,2290.0,2021-01-30,south
pink morsel,2370.0,2021-01-30,east
pink morsel,2165.0,2021-01-30,west
gold morsel,4045.9500000000003,2021-01-30,north
gold morsel,4175.82,2021-01-30,south
gold morsel,4145.85,2021-01-30,east
gold morsel,4315.68,2021-01-30,west
magenta morsel,1057.5,2021-01-30,north
magenta morsel,1237.5,2021-01-30,south
magenta morsel,1152.5,2021-01-30,east
magenta morsel,1035.0,2021-01-30,west
chartreuse morsel,1479.0,2021-01-30,north
chartreuse morsel,1254.0,2021-01-30,south
chartreuse morsel,1305.0,2021-01-30,east
chartreuse morsel,1422.0,2021-01-30,west
periwinkle morsel,566.25,2021-01-30,north
periwinkle morsel,506.25,2021-01-30,south
periwinkle morsel,535.0,2021-01-30,east
periwinkle morsel,550.0,2021-01-30,west
vermilion morsel,2400.19,2021-01-30,north
vermilion morsel,2460.07,2021-01-30,south
vermilion morsel,2095.8,2021-01-30,east
vermilion morsel,1996.0,2021-01-30,west
lapis morsel,989.03,2021-01-30,north
lapis morsel,935.3,2021-01-30,south
lapis morsel,819.88,2021-01-30,east
lapis morsel,947.24,2021-01-30,west
pink morsel,2430.0,2021-01-31,north
pink morsel,2260.0,2021-01-31,south
pink morsel,2215.0,2021-01-31,east
pink morsel,2145.0,2021-01-31,west
gold morsel,4965.03,2021-01-31,north
gold morsel,4905.09,2021-01-31,south
gold morsel,4855.14,2021-01-31,east
gold morsel,4045.9500000000003,2021-01-31,west
magenta morsel,1177.5,2021-01-31,north
magenta morsel,1032.5,2021-01-31,south
magenta morsel,1202.5,2021-01-31,east
magenta morsel,1227.5,2021-01-31,west
chartreuse morsel,1242.0,2021-01-31,north
chartreuse morsel,1422.0,2021-01-31,south
chartreuse morsel,1290.0,2021-01-31,east
chartreuse morsel,1332.0,2021-01-31,west
periwinkle morsel,517.5,2021-01-31,north
periwinkle morsel,551.25,2021-01-31,south
periwinkle morsel,585.0,2021-01-31,east
periwinkle morsel,616.25,2021-01-31,west
vermilion morsel,2105.78,2021-01-31,north
vermilion morsel,2040.91,2021-01-31,south
vermilion morsel,2200.59,2021-01-31,east
vermilion morsel,2360.27,2021-01-31,west
lapis morsel,983.06,2021-01-31,north
lapis morsel,881.57,2021-01-31,south
lapis morsel,815.9,2021-01-31,east
lapis morsel,981.07,2021-01-31,west
pink morsel,2350.0,2021-02-01,north
pink morsel,2180.0,2021-02-01,south
pink morsel,2290.0,2021-02-01,east
pink morsel,2115.0,2021-02-01,west
gold morsel,4415.58,2021-02-01,north
gold morsel,4215.78,2021-02-01,south
gold morsel,4915.08,2021-02-01,east
gold morsel,4845.150000000001,2021-02-01,west
magenta morsel,1242.5,2021-02-01,north
magenta morsel,1110.0,2021-02-01,south
magenta morsel,1137.5,2021-02-01,east
magenta morsel,1190.0,2021-02-01,west
chartreuse morsel,1236.0,2021-02-01,north
chartreuse morsel,1236.0,2021-02-01,south
chartreuse morsel,1344.0,2021-02-01,east
chartreuse morsel,1494.0,2021-02-01,west
periwinkle morsel,527.5,2021-02-01,north
periwinkle morsel,597.5,2021-02-01,south
periwinkle morsel,583.75,2021-02-01,east
periwinkle morsel,600.0,2021-02-01,west
vermilion morsel,2495.0,2021-02-01,north
vermilion morsel,2335.32,2021-02-01,south
vermilion morsel,2445.1,2021-02-01,east
vermilion morsel,2350.29,2021-02-01,west
lapis morsel,909.43,2021-02-01,north
lapis morsel,977.09,2021-02-01,south
lapis morsel,965.15,2021-02-01,east
lapis morsel,845.75,2021-02-01,west
pink morsel,2315.0,2021-02-02,north
pink morsel,2100.0,2021-02-02,south
pink morsel,2430.0,2021-02-02,east
pink morsel,2215.0,2021-02-02,west
gold morsel,4265.7300000000005,2021-02-02,north
gold morsel,4475.52,2021-02-02,south
gold morsel,4955.04,2021-02-02,east
gold morsel,4745.25,2021-02-02,west
magenta morsel,1057.5,2021-02-02,north
magenta morsel,1100.0,2021-02-02,south
magenta morsel,1145.0,2021-02-02,east
magenta morsel,1160.0,2021-02-02,west
chartreuse morsel,1332.0,2021-02-02,north
chartreuse morsel,1266.0,2021-02-02,south
chartreuse morsel,1203.0,2021-02-02,east
chartreuse morsel,1200.0,2021-02-02,west
periwinkle morsel,551.25,2021-02-02,north
periwinkle morsel,528.75,2021-02-02,south
periwinkle morsel,520.0,2021-02-02,east
periwinkle morsel,575.0,2021-02-02,west
vermilion morsel,2330.33,2021-02-02,north
vermilion morsel,2295.4,2021-02-02,south
vermilion morsel,2010.97,2021-02-02,east
vermilion morsel,2155.6800000000003,2021-02-02,west
lapis morsel,957.1899999999999,2021-02-02,north
lapis morsel,953.21,2021-02-02,south
lapis morsel,909.43,2021-02-02,east
lapis morsel,796.0,2021-02-02,west
pink morsel,2000.0,2021-02-03,north
pink morsel,2355.0,2021-02-03,south
pink morsel,2110.0,2021-02-03,east
pink morsel,2240.0,2021-02-03,west
gold morsel,4365.63,2021-02-03,north
gold morsel,4935.06,2021-02-03,south
gold morsel,4485.51,2021-02-03,east
gold morsel,4845.150000000001,2021-02-03,west
magenta morsel,1190.0,2021-02-03,north
magenta morsel,1172.5,2021-02-03,south
magenta morsel,1195.0,2021-02-03,east
magenta morsel,1195.0,2021-02-03,west
chartreuse morsel,1239.0,2021-02-03,north
chartreuse morsel,1347.0,2021-02-03,south
chartreuse morsel,1215.0,2021-02-03,east
chartreuse morsel,1470.0,2021-02-03,west
periwinkle morsel,603.75,2021-02-03,north
periwinkle morsel,503.75,2021-02-03,south
periwinkle morsel,521.25,2021-02-03,east
periwinkle morsel,613.75,2021-02-03,west
vermilion morsel,2490.01,2021-02-03,north
vermilion morsel,2045.9,2021-02-03,south
vermilion morsel,2390.21,2021-02-03,east
vermilion morsel,2475.04,2021-02-03,west
lapis morsel,963.16,2021-02-03,north
lapis morsel,991.02,2021-02-03,south
lapis morsel,961.17,2021-02-03,east
lapis morsel,867.64,2021-02-03,west
pink morsel,2380.0,2021-02-04,north
pink morsel,2305.0,2021-02-04,south
pink morsel,2300.0,2021-02-04,east
pink morsel,2120.0,2021-02-04,west
gold morsel,4735.26,2021-02-04,north
gold morsel,4075.92,2021-02-04,south
gold morsel,4135.86,2021-02-04,east
gold morsel,4735.26,2021-02-04,west
magenta morsel,1005.0,2021-02-04,north
magenta morsel,1195.0,2021-02-04,south
magenta morsel,1012.5,2021-02-04,east
magenta morsel,1002.5,2021-02-04,west
chartreuse morsel,1206.0,2021-02-04,north
chartreuse morsel,1227.0,2021-02-04,south
chartreuse morsel,1227.0,2021-02-04,east
chartreuse morsel,1392.0,2021-02-04,west
periwinkle morsel,538.75,2021-02-04,north
periwinkle morsel,540.0,2021-02-04,south
periwinkle morsel,613.75,2021-02-04,east
periwinkle morsel,541.25,2021-02-04,west
vermilion morsel,2035.92,2021-02-04,north
vermilion morsel,2475.04,2021-02-04,south
vermilion morsel,2220.55,2021-02-04,east
vermilion morsel,2045.9,2021-02-04,west
lapis morsel,847.74,2021-02-04,north
lapis morsel,867.64,2021-02-04,south
lapis morsel,843.76,2021-02-04,east
lapis morsel,933.31,2021-02-04,west
pink morsel,2185.0,2021-02-05,north
pink morsel,2295.0,2021-02-05,south
pink morsel,2215.0,2021-02-05,east
pink morsel,2050.0,2021-02-05,west
gold morsel,4775.22,2021-02-05,north
gold morsel,4965.03,2021-02-05,south
gold morsel,4585.41,2021-02-05,east
gold morsel,4305.6900000000005,2021-02-05,west
magenta morsel,1187.5,2021-02-05,north
magenta morsel,1175.0,2021-02-05,south
magenta morsel,1137.5,2021-02-05,east
magenta morsel,1175.0,2021-02-05,west
chartreuse morsel,1236.0,2021-02-05,north
chartreuse morsel,1272.0,2021-02-05,south
chartreuse morsel,1272.0,2021-02-05,east
chartreuse morsel,1419.0,2021-02-05,west
periwinkle morsel,521.25,2021-02-05,north
periwinkle morsel,556.25,2021-02-05,south
periwinkle morsel,510.0,2021-02-05,east
periwinkle morsel,531.25,2021-02-05,west
vermilion morsel,2485.02,2021-02-05,north
vermilion morsel,2340.31,2021-02-05,south
vermilion morsel,2160.67,2021-02-05,east
vermilion morsel,2045.9,2021-02-05,west
lapis morsel,797.99,2021-02-05,north
lapis morsel,969.13,2021-02-05,south
lapis morsel,843.76,2021-02-05,east
lapis morsel,857.6899999999999,2021-02-05,west
pink morsel,2225.0,2021-02-06,north
pink morsel,2405.0,2021-02-06,south
pink morsel,2095.0,2021-02-06,east
pink morsel,2200.0,2021-02-06,west
gold morsel,4055.94,2021-02-06,north
gold morsel,4805.1900000000005,2021-02-06,south
gold morsel,4175.82,2021-02-06,east
gold morsel,4645.35,2021-02-06,west
magenta morsel,1047.5,2021-02-06,north
magenta morsel,1090.0,2021-02-06,south
magenta morsel,1075.0,2021-02-06,east
magenta morsel,1167.5,2021-02-06,west
chartreuse morsel,1359.0,2021-02-06,north
chartreuse morsel,1449.0,2021-02-06,south
chartreuse morsel,1383.0,2021-02-06,east
chartreuse morsel,1425.0,2021-02-06,west
periwinkle morsel,623.75,2021-02-06,north
periwinkle morsel,605.0,2021-02-06,south
periwinkle morsel,550.0,2021-02-06,east
periwinkle morsel,570.0,2021-02-06,west
vermilion morsel,2465.06,2021-02-06,north
vermilion morsel,2100.79,2021-02-06,south
vermilion morsel,2200.59,2021-02-06,east
vermilion morsel,2380.23,2021-02-06,west
lapis morsel,817.89,2021-02-06,north
lapis morsel,855.7,2021-02-06,south
lapis morsel,891.52,2021-02-06,east
lapis morsel,975.1,2021-02-06,west
pink morsel,2070.0,2021-02-07,north
pink morsel,2065.0,2021-02-07,south
pink morsel,2080.0,2021-02-07,east
pink morsel,2010.0,2021-02-07,west
gold morsel,4345.650000000001,2021-02-07,north
gold morsel,4205.79,2021-02-07,south
gold morsel,4385.61,2021-02-07,east
gold morsel,4545.45,2021-02-07,west
magenta morsel,1035.0,2021-02-07,north
magenta morsel,1112.5,2021-02-07,south
magenta morsel,1227.5,2021-02-07,east
magenta morsel,1235.0,2021-02-07,west
chartreuse morsel,1446.0,2021-02-07,north
chartreuse morsel,1434.0,2021-02-07,south
chartreuse morsel,1413.0,2021-02-07,east
chartreuse morsel,1323.0,2021-02-07,west
periwinkle morsel,603.75,2021-02-07,north
periwinkle morsel,582.5,2021-02-07,south
periwinkle morsel,517.5,2021-02-07,east
periwinkle morsel,625.0,2021-02-07,west
vermilion morsel,2185.62,2021-02-07,north
vermilion morsel,2390.21,2021-02-07,south
vermilion morsel,2010.97,2021-02-07,east
vermilion morsel,2085.82,2021-02-07,west
lapis morsel,865.65,2021-02-07,north
lapis morsel,849.73,2021-02-07,south
lapis morsel,801.97,2021-02-07,east
lapis morsel,959.18,2021-02-07,west
pink morsel,2395.0,2021-02-08,north
pink morsel,2345.0,2021-02-08,south
pink morsel,2085.0,2021-02-08,east
pink morsel,2250.0,2021-02-08,west
gold morsel,4065.9300000000003,2021-02-08,north
gold morsel,4505.49,2021-02-08,south
gold morsel,4225.77,2021-02-08,east
gold morsel,4715.28,2021-02-08,west
magenta morsel,1080.0,2021-02-08,north
magenta morsel,1232.5,2021-02-08,south
magenta morsel,1022.5,2021-02-08,east
magenta morsel,1147.5,2021-02-08,west
chartreuse morsel,1389.0,2021-02-08,north
chartreuse morsel,1482.0,2021-02-08,south
chartreuse morsel,1215.0,2021-02-08,east
chartreuse morsel,1449.0,2021-02-08,west
periwinkle morsel,612.5,2021-02-08,north
periwinkle morsel,560.0,2021-02-08,south
periwinkle morsel,543.75,2021-02-08,east
periwinkle morsel,602.5,2021-02-08,west
vermilion morsel,2115.76,2021-02-08,north
vermilion morsel,2045.9,2021-02-08,south
vermilion morsel,2475.04,2021-02-08,east
vermilion morsel,2065.86,2021-02-08,west
lapis morsel,967.14,2021-02-08,north
lapis morsel,877.59,2021-02-08,south
lapis morsel,919.38,2021-02-08,east
lapis morsel,803.96,2021-02-08,west
pink morsel,2045.0,2021-02-09,north
pink morsel,2345.0,2021-02-09,south
pink morsel,2455.0,2021-02-09,east
pink morsel,2260.0,2021-02-09,west
gold morsel,4865.13,2021-02-09,north
gold morsel,4725.27,2021-02-09,south
gold morsel,4125.87,2021-02-09,east
gold morsel,4865.13,2021-02-09,west
magenta morsel,1177.5,2021-02-09,north
magenta morsel,1202.5,2021-02-09,south
magenta morsel,1045.0,2021-02-09,east
magenta morsel,1035.0,2021-02-09,west
chartreuse morsel,1275.0,2021-02-09,north
chartreuse morsel,1401.0,2021-02-09,south
chartreuse morsel,1455.0,2021-02-09,east
chartreuse morsel,1365.0,2021-02-09,west
periwinkle morsel,556.25,2021-02-09,north
periwinkle morsel,583.75,2021-02-09,south
periwinkle morsel,606.25,2021-02-09,east
periwinkle morsel,613.75,2021-02-09,west
vermilion morsel,2095.8,2021-02-09,north
vermilion morsel,2470.05,2021-02-09,south
vermilion morsel,2435.12,2021-02-09,east
vermilion morsel,2230.53,2021-02-09,west
lapis morsel,819.88,2021-02-09,north
lapis morsel,879.58,2021-02-09,south
lapis morsel,865.65,2021-02-09,east
lapis morsel,837.79,2021-02-09,west
pink morsel,2130.0,2021-02-10,north
pink morsel,2035.0,2021-02-10,south
pink morsel,2045.0,2021-02-10,east
pink morsel,2145.0,2021-02-10,west
gold morsel,4685.31,2021-02-10,north
gold morsel,4255.74,2021-02-10,south
gold morsel,4615.38,2021-02-10,east
gold morsel,4605.39,2021-02-10,west
magenta morsel,1007.5,2021-02-10,north
magenta morsel,1180.0,2021-02-10,south
magenta morsel,1122.5,2021-02-10,east
